Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,CG,Fi,Bi,Perd,TEAr1,TEAr2,TEAr,Peaje_Org,Periodo_Org,源文件
14/11/2024,18,6.2TD,P2,136.23,1.83,0.86,,,,0.183,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241114
14/11/2024,19,6.2TD,P1,146.26,1.48,0.83,,,,0.184,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241114
14/11/2024,20,6.2TD,P1,151.63,1.35,0.81,,,,0.188,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241114
14/11/2024,21,6.2TD,P1,140.1,1.09,0.81,,,,0.19,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241114
14/11/2024,22,6.2TD,P1,129.81,1.22,0.83,,,,0.192,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241114
14/11/2024,23,6.2TD,P2,123.28,1.06,0.91,,,,0.201,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241114
14/11/2024,24,6.2TD,P2,112.91,2.89,0.99,,,,0.21,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241114
15/11/2024,1,6.2TD,P6,111.6,1.56,1.05,,,,0.217,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,2,6.2TD,P6,107.31,1.05,1.12,,,,0.223,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,3,6.2TD,P6,107.43,1.08,1.17,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,4,6.2TD,P6,104.05,1.24,0,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,5,6.2TD,P6,104.81,1.22,0,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,6,6.2TD,P6,109.55,1.01,0,,,,0.223,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,7,6.2TD,P6,130.98,0.84,1.05,,,,0.203,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,8,6.2TD,P6,141.66,1.64,0.93,,,,0.189,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241115
15/11/2024,9,6.2TD,P2,147.22,1.86,0.87,,,,0.184,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,10,6.2TD,P2,138.36,1.82,0.86,,,,0.165,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,11,6.2TD,P1,131.25,1.14,0.86,,,,0.159,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,12,6.2TD,P1,125.6,0.95,0.86,,,,0.159,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,13,6.2TD,P1,120.47,0.7,0.86,,,,0.158,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,14,6.2TD,P1,119.54,0.69,0.85,,,,0.158,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,15,6.2TD,P2,120,0.7,0.86,,,,0.163,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,16,6.2TD,P2,119.55,3.98,0.89,,,,0.171,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,17,6.2TD,P2,128.7,2.17,0.9,,,,0.175,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,18,6.2TD,P2,139.68,4.29,0.89,,,,0.185,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,19,6.2TD,P1,138.66,0.94,0.85,,,,0.189,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,20,6.2TD,P1,134.05,0.67,0.83,,,,0.192,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,21,6.2TD,P1,133.85,0.66,0.83,,,,0.195,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,22,6.2TD,P1,134.19,0.7,0.86,,,,0.198,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241115
15/11/2024,23,6.2TD,P2,126.69,1.08,0.94,,,,0.209,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
15/11/2024,24,6.2TD,P2,114.08,2.65,1.02,,,,0.218,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241115
16/11/2024,1,6.2TD,P6,104.59,2.65,1.07,,,,0.22,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,2,6.2TD,P6,99,1.66,1.13,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,3,6.2TD,P6,94.5,2.38,1.19,,,,0.24,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,4,6.2TD,P6,92.28,2.97,0,,,,0.242,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,5,6.2TD,P6,92.37,2.47,0,,,,0.243,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,6,6.2TD,P6,91.98,2.51,0,,,,0.243,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,7,6.2TD,P6,93.99,3.62,0,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,8,6.2TD,P6,104.52,2.12,0,,,,0.222,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,9,6.2TD,P6,114.32,6.06,0,,,,0.21,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,10,6.2TD,P6,116,4.42,0,,,,0.187,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,11,6.2TD,P6,112.2,4.29,0,,,,0.177,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,12,6.2TD,P6,104,4.55,0,,,,0.174,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,13,6.2TD,P6,101.49,3.53,0,,,,0.172,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,14,6.2TD,P6,99.54,3.68,0,,,,0.169,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,15,6.2TD,P6,101.51,3.51,0,,,,0.175,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,16,6.2TD,P6,109.05,4.91,0,,,,0.188,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,17,6.2TD,P6,120.64,4.3,0,,,,0.195,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,18,6.2TD,P6,131.22,3.21,0,,,,0.2,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,19,6.2TD,P6,134,1.98,0,,,,0.199,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,20,6.2TD,P6,135.74,1.76,0,,,,0.204,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,21,6.2TD,P6,138.2,1.83,0,,,,0.206,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,22,6.2TD,P6,139,1.22,0.96,,,,0.206,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,23,6.2TD,P6,131.79,2.05,1.03,,,,0.211,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
16/11/2024,24,6.2TD,P6,130,2.3,1.11,,,,0.218,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241116
17/11/2024,1,6.2TD,P6,129.34,2.01,1.15,,,,0.225,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,2,6.2TD,P6,117.74,0.89,0,,,,0.234,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,3,6.2TD,P6,108.06,1.84,0,,,,0.242,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,4,6.2TD,P6,107.74,1.86,0,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,5,6.2TD,P6,100,1.49,0,,,,0.249,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,6,6.2TD,P6,103,1.42,0,,,,0.247,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,7,6.2TD,P6,97.31,1.37,0,,,,0.238,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,8,6.2TD,P6,107.74,1.64,0,,,,0.228,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,9,6.2TD,P6,105,7.03,0,,,,0.216,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,10,6.2TD,P6,95.98,7.12,0,,,,0.188,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,11,6.2TD,P6,87.79,5.53,0,,,,0.17,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,12,6.2TD,P6,89.09,4.44,0,,,,0.166,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,13,6.2TD,P6,92.68,2.81,0,,,,0.164,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,14,6.2TD,P6,87.79,2.73,0,,,,0.16,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,15,6.2TD,P6,92.73,2.72,0,,,,0.164,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,16,6.2TD,P6,96.11,5.69,0,,,,0.176,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,17,6.2TD,P6,109.9,4.59,0,,,,0.188,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,18,6.2TD,P6,135.01,6.07,0,,,,0.204,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,19,6.2TD,P6,140.3,1.94,0,,,,0.203,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,20,6.2TD,P6,145.43,1.43,0,,,,0.203,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,21,6.2TD,P6,150,1.38,0,,,,0.203,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,22,6.2TD,P6,154.43,1.09,0.97,,,,0.202,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,23,6.2TD,P6,144.14,1.07,1.03,,,,0.205,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
17/11/2024,24,6.2TD,P6,139.2,1.65,1.12,,,,0.212,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241117
18/11/2024,1,6.2TD,P6,133.98,0.94,1.16,,,,0.223,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,2,6.2TD,P6,126.61,0.79,0,,,,0.234,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,3,6.2TD,P6,117.33,0.82,0,,,,0.24,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,4,6.2TD,P6,122.03,0.82,0,,,,0.242,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,5,6.2TD,P6,125,0.82,0,,,,0.244,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,6,6.2TD,P6,126.46,0.79,0,,,,0.233,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,7,6.2TD,P6,139.43,1.48,1.1,,,,0.209,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,8,6.2TD,P6,143.41,1.91,0.96,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241118
18/11/2024,9,6.2TD,P2,150.8,2.08,0.9,,,,0.183,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
18/11/2024,10,6.2TD,P2,140.22,1.4,0.88,,,,0.167,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
18/11/2024,11,6.2TD,P1,130.28,1.03,0.86,,,,0.162,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,12,6.2TD,P1,126.31,0.77,0.87,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,13,6.2TD,P1,117.27,0.7,0.88,,,,0.162,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,14,6.2TD,P1,117.33,0.7,0.87,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,15,6.2TD,P2,122.9,0.69,0.86,,,,0.165,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
18/11/2024,16,6.2TD,P2,130.98,0.86,0.89,,,,0.17,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
18/11/2024,17,6.2TD,P2,139.98,1.15,0.9,,,,0.174,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
18/11/2024,18,6.2TD,P2,154.69,2.29,0.89,,,,0.179,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
18/11/2024,19,6.2TD,P1,168.2,2.46,0.85,,,,0.18,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,20,6.2TD,P1,158.96,1.54,0.83,,,,0.18,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,21,6.2TD,P1,159.38,1.86,0.82,,,,0.183,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,22,6.2TD,P1,147.24,1.36,0.84,,,,0.187,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241118
18/11/2024,23,6.2TD,P2,139.98,1.05,0.93,,,,0.201,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
18/11/2024,24,6.2TD,P2,134.22,0.83,1.02,,,,0.211,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241118
19/11/2024,1,6.2TD,P6,139.31,1.29,1.09,,,,0.214,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,2,6.2TD,P6,135.01,0.59,1.14,,,,0.229,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,3,6.2TD,P6,133.5,0.76,1.19,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,4,6.2TD,P6,132.62,0.78,0,,,,0.233,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,5,6.2TD,P6,125.33,0.77,0,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,6,6.2TD,P6,125.48,0.75,0,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,7,6.2TD,P6,136,1.13,1.06,,,,0.208,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,8,6.2TD,P6,142.36,1.79,0.92,,,,0.192,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241119
19/11/2024,9,6.2TD,P2,145.61,1.87,0.86,,,,0.189,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
19/11/2024,10,6.2TD,P2,139.31,1.53,0.86,,,,0.17,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
19/11/2024,11,6.2TD,P1,139.33,1.57,0.86,,,,0.165,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,12,6.2TD,P1,139,4.86,0.85,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,13,6.2TD,P1,130.53,5.2,0.86,,,,0.163,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,14,6.2TD,P1,108.5,4.46,0.85,,,,0.162,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,15,6.2TD,P2,96.63,4.38,0.86,,,,0.167,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
19/11/2024,16,6.2TD,P2,100,7.67,0.88,,,,0.173,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
19/11/2024,17,6.2TD,P2,134.02,12.69,0.88,,,,0.175,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
19/11/2024,18,6.2TD,P2,146.98,14.25,0.87,,,,0.179,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
19/11/2024,19,6.2TD,P1,147.48,1.7,0.83,,,,0.179,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,20,6.2TD,P1,147.48,1.3,0.81,,,,0.183,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,21,6.2TD,P1,147.48,1.28,0.8,,,,0.186,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,22,6.2TD,P1,146.5,1.56,0.83,,,,0.191,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241119
19/11/2024,23,6.2TD,P2,139.83,2.69,0.91,,,,0.201,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
19/11/2024,24,6.2TD,P2,125.48,3.43,1,,,,0.213,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241119
20/11/2024,1,6.2TD,P6,102.01,5.46,1.06,,,,0.216,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,2,6.2TD,P6,88.78,4.99,1.11,,,,0.223,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,3,6.2TD,P6,86.03,6.08,1.14,,,,0.231,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,4,6.2TD,P6,81.5,6.14,0,,,,0.235,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,5,6.2TD,P6,76.15,6.43,0,,,,0.234,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,6,6.2TD,P6,83.79,5.99,0,,,,0.227,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,7,6.2TD,P6,101.73,7.88,1.03,,,,0.208,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,8,6.2TD,P6,122,10.52,0.91,,,,0.189,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241120
20/11/2024,9,6.2TD,P2,129.74,8.27,0.85,,,,0.189,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
20/11/2024,10,6.2TD,P2,108.36,9.77,0.84,,,,0.174,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
20/11/2024,11,6.2TD,P1,89.5,3.8,0.82,,,,0.17,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,12,6.2TD,P1,64.89,2.94,0.82,,,,0.169,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,13,6.2TD,P1,50.24,2.6,0.82,,,,0.166,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,14,6.2TD,P1,50.2,2.53,0.81,,,,0.168,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,15,6.2TD,P2,29.12,1.85,0.82,,,,0.172,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
20/11/2024,16,6.2TD,P2,50.2,5.29,0.84,,,,0.18,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
20/11/2024,17,6.2TD,P2,89.24,9.35,0.86,,,,0.186,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
20/11/2024,18,6.2TD,P2,126.74,6.1,0.86,,,,0.193,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
20/11/2024,19,6.2TD,P1,143.18,2.75,0.83,,,,0.192,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,20,6.2TD,P1,141.56,1.71,0.81,,,,0.195,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,21,6.2TD,P1,135.98,1.11,0.79,,,,0.195,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,22,6.2TD,P1,126.91,1.16,0.82,,,,0.2,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241120
20/11/2024,23,6.2TD,P2,117.5,2.49,0.9,,,,0.212,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
20/11/2024,24,6.2TD,P2,103.5,3.5,0.99,,,,0.222,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241120
21/11/2024,1,6.2TD,P6,93.96,4.05,1.04,,,,0.226,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,2,6.2TD,P6,84.99,6.05,1.09,,,,0.233,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,3,6.2TD,P6,75,6.79,1.11,,,,0.239,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,4,6.2TD,P6,65.1,5.93,0,,,,0.24,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,5,6.2TD,P6,64.89,5.91,0,,,,0.238,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,6,6.2TD,P6,65.18,5.75,0,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,7,6.2TD,P6,75.2,8.38,1,,,,0.208,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,8,6.2TD,P6,95,12.59,0.9,,,,0.189,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241121
21/11/2024,9,6.2TD,P2,107.99,9.26,0.84,,,,0.186,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
21/11/2024,10,6.2TD,P2,87.8,16.6,0.82,,,,0.171,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
21/11/2024,11,6.2TD,P1,69.39,8.74,0.8,,,,0.168,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,12,6.2TD,P1,50,4.78,0.81,,,,0.166,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,13,6.2TD,P1,33.2,2.1,0.81,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,14,6.2TD,P1,33.2,2.82,0.81,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,15,6.2TD,P2,29.8,3.05,0.81,,,,0.169,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
21/11/2024,16,6.2TD,P2,14,12.17,0.82,,,,0.175,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
21/11/2024,17,6.2TD,P2,64.78,15.53,0.84,,,,0.179,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
21/11/2024,18,6.2TD,P2,84.99,15.69,0.84,,,,0.183,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
21/11/2024,19,6.2TD,P1,116.49,2.39,0.81,,,,0.184,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,20,6.2TD,P1,125.01,1.18,0.8,,,,0.188,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,21,6.2TD,P1,122.11,1.13,0.79,,,,0.19,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,22,6.2TD,P1,116.92,1.07,0.81,,,,0.192,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241121
21/11/2024,23,6.2TD,P2,107.74,2.26,0.89,,,,0.201,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
21/11/2024,24,6.2TD,P2,87.22,4.65,0.97,,,,0.21,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241121
22/11/2024,1,6.2TD,P6,87.63,5.38,1.02,,,,0.217,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,2,6.2TD,P6,84.53,5.98,1.09,,,,0.223,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,3,6.2TD,P6,83.2,4.88,1.14,,,,0.23,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,4,6.2TD,P6,80.58,5.01,0,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,5,6.2TD,P6,77.13,5.3,0,,,,0.232,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,6,6.2TD,P6,87.6,4.87,0,,,,0.223,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,7,6.2TD,P6,100.09,9.61,1.03,,,,0.203,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,8,6.2TD,P6,129.57,10.26,0.91,,,,0.189,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241122
22/11/2024,9,6.2TD,P2,141.31,10.29,0.86,,,,0.184,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241122
22/11/2024,10,6.2TD,P2,136.32,9.38,0.84,,,,0.165,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241122
22/11/2024,11,6.2TD,P1,116.71,7.18,0.84,,,,0.159,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,12,6.2TD,P1,115,6.21,0.85,,,,0.159,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,13,6.2TD,P1,107.16,5.41,0.85,,,,0.158,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,14,6.2TD,P1,97.02,5.34,0.85,,,,0.158,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,15,6.2TD,P2,104,3.84,0.86,,,,0.163,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241122
22/11/2024,16,6.2TD,P2,121.22,10.04,0.88,,,,0.171,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241122
22/11/2024,17,6.2TD,P2,140.01,4.82,0.89,,,,0.175,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241122
22/11/2024,18,6.2TD,P2,146.89,2.83,0.89,,,,0.185,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241122
22/11/2024,19,6.2TD,P1,151.24,1.09,0.83,,,,0.189,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,20,6.2TD,P1,160.87,0.97,0.82,,,,0.192,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,21,6.2TD,P1,161.26,1.1,0.82,,,,0.195,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,22,6.2TD,P1,151.24,0.39,0.85,,,,0.198,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241122
22/11/2024,23,6.2TD,P2,143.9,0.76,0.93,,,,0.209,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241122
