,Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,CG,Fi,Bi,Perd,TEAr1,TEAr2,TEAr,Peaje_Org,Periodo_Org,源文件
6913,2024-10-15 02:30:00,3,6.2TD,P6,80.0,2.98,1.18,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6913,2024-10-15 02:45:00,3,6.2TD,P6,80.0,2.98,1.18,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6914,2024-10-15 03:00:00,4,6.2TD,P6,77.05,1.5,0.0,,,,0.192,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6914,2024-10-15 03:15:00,4,6.2TD,P6,77.05,1.5,0.0,,,,0.192,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6914,2024-10-15 03:30:00,4,6.2TD,P6,77.05,1.5,0.0,,,,0.192,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6914,2024-10-15 03:45:00,4,6.2TD,P6,77.05,1.5,0.0,,,,0.192,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6915,2024-10-15 04:00:00,5,6.2TD,P6,69.78,2.96,0.0,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6915,2024-10-15 04:15:00,5,6.2TD,P6,69.78,2.96,0.0,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6915,2024-10-15 04:30:00,5,6.2TD,P6,69.78,2.96,0.0,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6915,2024-10-15 04:45:00,5,6.2TD,P6,69.78,2.96,0.0,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6916,2024-10-15 05:00:00,6,6.2TD,P6,72.0,2.87,0.0,,,,0.186,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6916,2024-10-15 05:15:00,6,6.2TD,P6,72.0,2.87,0.0,,,,0.186,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6916,2024-10-15 05:30:00,6,6.2TD,P6,72.0,2.87,0.0,,,,0.186,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6916,2024-10-15 05:45:00,6,6.2TD,P6,72.0,2.87,0.0,,,,0.186,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6917,2024-10-15 06:00:00,7,6.2TD,P6,72.0,2.32,1.06,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6917,2024-10-15 06:15:00,7,6.2TD,P6,72.0,2.32,1.06,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6917,2024-10-15 06:30:00,7,6.2TD,P6,72.0,2.32,1.06,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6917,2024-10-15 06:45:00,7,6.2TD,P6,72.0,2.32,1.06,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6918,2024-10-15 07:00:00,8,6.2TD,P6,91.36,1.15,0.95,,,,0.163,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6918,2024-10-15 07:15:00,8,6.2TD,P6,91.36,1.15,0.95,,,,0.163,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6918,2024-10-15 07:30:00,8,6.2TD,P6,91.36,1.15,0.95,,,,0.163,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6918,2024-10-15 07:45:00,8,6.2TD,P6,91.36,1.15,0.95,,,,0.163,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241015
6919,2024-10-15 08:00:00,9,6.2TD,P2,122.28,0.64,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6919,2024-10-15 08:15:00,9,6.2TD,P2,122.28,0.64,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6919,2024-10-15 08:30:00,9,6.2TD,P2,122.28,0.64,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6919,2024-10-15 08:45:00,9,6.2TD,P2,122.28,0.64,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6920,2024-10-15 09:00:00,10,6.2TD,P2,110.47,7.45,0.89,,,,0.15,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6920,2024-10-15 09:15:00,10,6.2TD,P2,110.47,7.45,0.89,,,,0.15,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6920,2024-10-15 09:30:00,10,6.2TD,P2,110.47,7.45,0.89,,,,0.15,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6920,2024-10-15 09:45:00,10,6.2TD,P2,110.47,7.45,0.89,,,,0.15,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6921,2024-10-15 10:00:00,11,6.2TD,P1,92.74,2.23,0.88,,,,0.15,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6921,2024-10-15 10:15:00,11,6.2TD,P1,92.74,2.23,0.88,,,,0.15,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6921,2024-10-15 10:30:00,11,6.2TD,P1,92.74,2.23,0.88,,,,0.15,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6921,2024-10-15 10:45:00,11,6.2TD,P1,92.74,2.23,0.88,,,,0.15,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6922,2024-10-15 11:00:00,12,6.2TD,P1,83.05,4.0,0.87,,,,0.151,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6922,2024-10-15 11:15:00,12,6.2TD,P1,83.05,4.0,0.87,,,,0.151,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6922,2024-10-15 11:30:00,12,6.2TD,P1,83.05,4.0,0.87,,,,0.151,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6922,2024-10-15 11:45:00,12,6.2TD,P1,83.05,4.0,0.87,,,,0.151,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6923,2024-10-15 12:00:00,13,6.2TD,P1,80.0,0.87,0.86,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6923,2024-10-15 12:15:00,13,6.2TD,P1,80.0,0.87,0.86,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6923,2024-10-15 12:30:00,13,6.2TD,P1,80.0,0.87,0.86,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6923,2024-10-15 12:45:00,13,6.2TD,P1,80.0,0.87,0.86,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6924,2024-10-15 13:00:00,14,6.2TD,P1,79.92,1.41,0.86,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6924,2024-10-15 13:15:00,14,6.2TD,P1,79.92,1.41,0.86,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6924,2024-10-15 13:30:00,14,6.2TD,P1,79.92,1.41,0.86,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6924,2024-10-15 13:45:00,14,6.2TD,P1,79.92,1.41,0.86,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6925,2024-10-15 14:00:00,15,6.2TD,P2,70.16,2.28,0.87,,,,0.172,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6925,2024-10-15 14:15:00,15,6.2TD,P2,70.16,2.28,0.87,,,,0.172,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6925,2024-10-15 14:30:00,15,6.2TD,P2,70.16,2.28,0.87,,,,0.172,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6925,2024-10-15 14:45:00,15,6.2TD,P2,70.16,2.28,0.87,,,,0.172,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6926,2024-10-15 15:00:00,16,6.2TD,P2,71.9,2.42,0.89,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6926,2024-10-15 15:15:00,16,6.2TD,P2,71.9,2.42,0.89,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6926,2024-10-15 15:30:00,16,6.2TD,P2,71.9,2.42,0.89,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6926,2024-10-15 15:45:00,16,6.2TD,P2,71.9,2.42,0.89,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6927,2024-10-15 16:00:00,17,6.2TD,P2,82.19,2.62,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6927,2024-10-15 16:15:00,17,6.2TD,P2,82.19,2.62,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6927,2024-10-15 16:30:00,17,6.2TD,P2,82.19,2.62,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6927,2024-10-15 16:45:00,17,6.2TD,P2,82.19,2.62,0.9,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6928,2024-10-15 17:00:00,18,6.2TD,P2,81.0,3.89,0.89,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6928,2024-10-15 17:15:00,18,6.2TD,P2,81.0,3.89,0.89,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6928,2024-10-15 17:30:00,18,6.2TD,P2,81.0,3.89,0.89,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6928,2024-10-15 17:45:00,18,6.2TD,P2,81.0,3.89,0.89,,,,0.188,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6929,2024-10-15 18:00:00,19,6.2TD,P1,90.08,6.57,0.9,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6929,2024-10-15 18:15:00,19,6.2TD,P1,90.08,6.57,0.9,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6929,2024-10-15 18:30:00,19,6.2TD,P1,90.08,6.57,0.9,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6929,2024-10-15 18:45:00,19,6.2TD,P1,90.08,6.57,0.9,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6930,2024-10-15 19:00:00,20,6.2TD,P1,105.01,2.48,0.86,,,,0.168,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6930,2024-10-15 19:15:00,20,6.2TD,P1,105.01,2.48,0.86,,,,0.168,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6930,2024-10-15 19:30:00,20,6.2TD,P1,105.01,2.48,0.86,,,,0.168,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6930,2024-10-15 19:45:00,20,6.2TD,P1,105.01,2.48,0.86,,,,0.168,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6931,2024-10-15 20:00:00,21,6.2TD,P1,125.89,0.81,0.82,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6931,2024-10-15 20:15:00,21,6.2TD,P1,125.89,0.81,0.82,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6931,2024-10-15 20:30:00,21,6.2TD,P1,125.89,0.81,0.82,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6931,2024-10-15 20:45:00,21,6.2TD,P1,125.89,0.81,0.82,,,,0.167,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6932,2024-10-15 21:00:00,22,6.2TD,P1,105.01,0.61,0.85,,,,0.169,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6932,2024-10-15 21:15:00,22,6.2TD,P1,105.01,0.61,0.85,,,,0.169,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6932,2024-10-15 21:30:00,22,6.2TD,P1,105.01,0.61,0.85,,,,0.169,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6932,2024-10-15 21:45:00,22,6.2TD,P1,105.01,0.61,0.85,,,,0.169,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241015
6933,2024-10-15 22:00:00,23,6.2TD,P2,90.08,1.17,0.95,,,,0.2,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6933,2024-10-15 22:15:00,23,6.2TD,P2,90.08,1.17,0.95,,,,0.2,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6933,2024-10-15 22:30:00,23,6.2TD,P2,90.08,1.17,0.95,,,,0.2,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6933,2024-10-15 22:45:00,23,6.2TD,P2,90.08,1.17,0.95,,,,0.2,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6934,2024-10-15 23:00:00,24,6.2TD,P2,79.26,1.82,1.03,,,,0.21,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6934,2024-10-15 23:15:00,24,6.2TD,P2,79.26,1.82,1.03,,,,0.21,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6934,2024-10-15 23:30:00,24,6.2TD,P2,79.26,1.82,1.03,,,,0.21,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6934,2024-10-15 23:45:00,24,6.2TD,P2,79.26,1.82,1.03,,,,0.21,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241015
6935,2024-10-16 00:00:00,1,6.2TD,P6,54.5,2.1,1.06,,,,0.182,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6935,2024-10-16 00:15:00,1,6.2TD,P6,54.5,2.1,1.06,,,,0.182,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6935,2024-10-16 00:30:00,1,6.2TD,P6,54.5,2.1,1.06,,,,0.182,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6935,2024-10-16 00:45:00,1,6.2TD,P6,54.5,2.1,1.06,,,,0.182,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6936,2024-10-16 01:00:00,2,6.2TD,P6,47.51,2.27,1.13,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6936,2024-10-16 01:15:00,2,6.2TD,P6,47.51,2.27,1.13,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6936,2024-10-16 01:30:00,2,6.2TD,P6,47.51,2.27,1.13,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6936,2024-10-16 01:45:00,2,6.2TD,P6,47.51,2.27,1.13,,,,0.191,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6937,2024-10-16 02:00:00,3,6.2TD,P6,45.0,2.58,1.16,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6937,2024-10-16 02:15:00,3,6.2TD,P6,45.0,2.58,1.16,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6937,2024-10-16 02:30:00,3,6.2TD,P6,45.0,2.58,1.16,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6937,2024-10-16 02:45:00,3,6.2TD,P6,45.0,2.58,1.16,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6938,2024-10-16 03:00:00,4,6.2TD,P6,40.32,2.39,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6938,2024-10-16 03:15:00,4,6.2TD,P6,40.32,2.39,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6938,2024-10-16 03:30:00,4,6.2TD,P6,40.32,2.39,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6938,2024-10-16 03:45:00,4,6.2TD,P6,40.32,2.39,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6939,2024-10-16 04:00:00,5,6.2TD,P6,40.0,2.46,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6939,2024-10-16 04:15:00,5,6.2TD,P6,40.0,2.46,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6939,2024-10-16 04:30:00,5,6.2TD,P6,40.0,2.46,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6939,2024-10-16 04:45:00,5,6.2TD,P6,40.0,2.46,0.0,,,,0.194,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6940,2024-10-16 05:00:00,6,6.2TD,P6,40.0,2.42,0.0,,,,0.188,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6940,2024-10-16 05:15:00,6,6.2TD,P6,40.0,2.42,0.0,,,,0.188,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6940,2024-10-16 05:30:00,6,6.2TD,P6,40.0,2.42,0.0,,,,0.188,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6940,2024-10-16 05:45:00,6,6.2TD,P6,40.0,2.42,0.0,,,,0.188,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6941,2024-10-16 06:00:00,7,6.2TD,P6,52.84,2.46,1.03,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6941,2024-10-16 06:15:00,7,6.2TD,P6,52.84,2.46,1.03,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6941,2024-10-16 06:30:00,7,6.2TD,P6,52.84,2.46,1.03,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6941,2024-10-16 06:45:00,7,6.2TD,P6,52.84,2.46,1.03,,,,0.173,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6942,2024-10-16 07:00:00,8,6.2TD,P6,49.9,2.03,0.91,,,,0.157,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6942,2024-10-16 07:15:00,8,6.2TD,P6,49.9,2.03,0.91,,,,0.157,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6942,2024-10-16 07:30:00,8,6.2TD,P6,49.9,2.03,0.91,,,,0.157,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6942,2024-10-16 07:45:00,8,6.2TD,P6,49.9,2.03,0.91,,,,0.157,0.557,2.195,2.752,2.0TD,3,C2_pvpcdata_20241016
6943,2024-10-16 08:00:00,9,6.2TD,P2,59.55,1.63,0.87,,,,0.185,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6943,2024-10-16 08:15:00,9,6.2TD,P2,59.55,1.63,0.87,,,,0.185,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6943,2024-10-16 08:30:00,9,6.2TD,P2,59.55,1.63,0.87,,,,0.185,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6943,2024-10-16 08:45:00,9,6.2TD,P2,59.55,1.63,0.87,,,,0.185,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6944,2024-10-16 09:00:00,10,6.2TD,P2,54.29,3.34,0.86,,,,0.149,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6944,2024-10-16 09:15:00,10,6.2TD,P2,54.29,3.34,0.86,,,,0.149,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6944,2024-10-16 09:30:00,10,6.2TD,P2,54.29,3.34,0.86,,,,0.149,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6944,2024-10-16 09:45:00,10,6.2TD,P2,54.29,3.34,0.86,,,,0.149,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6945,2024-10-16 10:00:00,11,6.2TD,P1,30.0,2.71,0.84,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6945,2024-10-16 10:15:00,11,6.2TD,P1,30.0,2.71,0.84,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6945,2024-10-16 10:30:00,11,6.2TD,P1,30.0,2.71,0.84,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6945,2024-10-16 10:45:00,11,6.2TD,P1,30.0,2.71,0.84,,,,0.148,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6946,2024-10-16 11:00:00,12,6.2TD,P1,14.16,1.52,0.84,,,,0.149,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6946,2024-10-16 11:15:00,12,6.2TD,P1,14.16,1.52,0.84,,,,0.149,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6946,2024-10-16 11:30:00,12,6.2TD,P1,14.16,1.52,0.84,,,,0.149,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6946,2024-10-16 11:45:00,12,6.2TD,P1,14.16,1.52,0.84,,,,0.149,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6947,2024-10-16 12:00:00,13,6.2TD,P1,4.09,0.57,0.83,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6947,2024-10-16 12:15:00,13,6.2TD,P1,4.09,0.57,0.83,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6947,2024-10-16 12:30:00,13,6.2TD,P1,4.09,0.57,0.83,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6947,2024-10-16 12:45:00,13,6.2TD,P1,4.09,0.57,0.83,,,,0.147,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6948,2024-10-16 13:00:00,14,6.2TD,P1,3.32,0.55,0.83,,,,0.145,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6948,2024-10-16 13:15:00,14,6.2TD,P1,3.32,0.55,0.83,,,,0.145,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6948,2024-10-16 13:30:00,14,6.2TD,P1,3.32,0.55,0.83,,,,0.145,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6948,2024-10-16 13:45:00,14,6.2TD,P1,3.32,0.55,0.83,,,,0.145,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6949,2024-10-16 14:00:00,15,6.2TD,P2,4.0,0.57,0.84,,,,0.166,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6949,2024-10-16 14:15:00,15,6.2TD,P2,4.0,0.57,0.84,,,,0.166,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6949,2024-10-16 14:30:00,15,6.2TD,P2,4.0,0.57,0.84,,,,0.166,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6949,2024-10-16 14:45:00,15,6.2TD,P2,4.0,0.57,0.84,,,,0.166,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6950,2024-10-16 15:00:00,16,6.2TD,P2,14.18,0.87,0.87,,,,0.173,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6950,2024-10-16 15:15:00,16,6.2TD,P2,14.18,0.87,0.87,,,,0.173,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6950,2024-10-16 15:30:00,16,6.2TD,P2,14.18,0.87,0.87,,,,0.173,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6950,2024-10-16 15:45:00,16,6.2TD,P2,14.18,0.87,0.87,,,,0.173,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6951,2024-10-16 16:00:00,17,6.2TD,P2,30.84,1.74,0.88,,,,0.179,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6951,2024-10-16 16:15:00,17,6.2TD,P2,30.84,1.74,0.88,,,,0.179,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6951,2024-10-16 16:30:00,17,6.2TD,P2,30.84,1.74,0.88,,,,0.179,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6951,2024-10-16 16:45:00,17,6.2TD,P2,30.84,1.74,0.88,,,,0.179,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6952,2024-10-16 17:00:00,18,6.2TD,P2,51.81,3.18,0.88,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6952,2024-10-16 17:15:00,18,6.2TD,P2,51.81,3.18,0.88,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6952,2024-10-16 17:30:00,18,6.2TD,P2,51.81,3.18,0.88,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6952,2024-10-16 17:45:00,18,6.2TD,P2,51.81,3.18,0.88,,,,0.181,19.184,8.779,27.963,2.0TD,2,C2_pvpcdata_20241016
6953,2024-10-16 18:00:00,19,6.2TD,P1,75.74,3.88,0.9,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6953,2024-10-16 18:15:00,19,6.2TD,P1,75.74,3.88,0.9,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6953,2024-10-16 18:30:00,19,6.2TD,P1,75.74,3.88,0.9,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6953,2024-10-16 18:45:00,19,6.2TD,P1,75.74,3.88,0.9,,,,0.16,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6954,2024-10-16 19:00:00,20,6.2TD,P1,83.91,3.42,0.89,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6954,2024-10-16 19:15:00,20,6.2TD,P1,83.91,3.42,0.89,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6954,2024-10-16 19:30:00,20,6.2TD,P1,83.91,3.42,0.89,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6954,2024-10-16 19:45:00,20,6.2TD,P1,83.91,3.42,0.89,,,,0.164,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6955,2024-10-16 20:00:00,21,6.2TD,P1,112.08,0.61,0.84,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6955,2024-10-16 20:15:00,21,6.2TD,P1,112.08,0.61,0.84,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6955,2024-10-16 20:30:00,21,6.2TD,P1,112.08,0.61,0.84,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6955,2024-10-16 20:45:00,21,6.2TD,P1,112.08,0.61,0.84,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6956,2024-10-16 21:00:00,22,6.2TD,P1,105.01,0.77,0.87,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6956,2024-10-16 21:15:00,22,6.2TD,P1,105.01,0.77,0.87,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
6956,2024-10-16 21:30:00,22,6.2TD,P1,105.01,0.77,0.87,,,,0.161,33.081,43.893,76.974,2.0TD,1,C2_pvpcdata_20241016
